gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,diff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,diff_gates_fanout,gate_numbers,label
g333,or,n556,"n551, n555",2,0,0,0,4,9,5,3,0,2,0,54,14,0,2,0,0,0,2,0,54,14,0,2,0,0,['g333'],Trojan
g334,or,n555,"n553, n552",2,0,0,0,5,10,6,4,0,3,0,54,14,0,2,0,0,0,3,0,54,14,0,2,0,0,['g334'],Trojan
g335,not,n546,n14[4],1,0,0,1,3,9,5,2,0,1,0,54,15,0,2,0,0,0,1,0,54,15,0,2,0,0,['g335'],Trojan
g336,or,n33,"n8[6], n8[5]",2,0,0,1,4,10,15,2,0,43,0,57,5,0,1,2,0,0,43,0,57,5,0,1,2,0,['g336'],Not_Trojan
g337,not,n107,n106,1,0,0,0,7,21,5,4,0,0,0,22,12,0,1,0,0,0,0,0,22,12,0,1,0,0,['g337'],Not_Trojan
g338,nor,n567,"n451, n452",2,0,0,0,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g338'],Trojan
g339,or,n526,"n558, n7[1]",2,0,0,1,2,5,1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g339'],Trojan
g340,nor,n258,"n389, n211",2,0,0,0,7,9,6,5,0,1,0,20,1,0,0,0,0,0,1,0,20,1,0,0,0,0,['g340'],Not_Trojan
g341,not,n389,n414,1,0,0,0,7,10,7,4,0,1,0,20,2,0,0,0,0,0,1,0,20,2,0,0,0,0,['g341'],Not_Trojan
g342,not,n192,n8[5],1,0,0,1,4,15,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,['g342'],Not_Trojan
g343,or,n552,"n549, n545",2,0,0,0,4,11,7,3,0,4,0,54,14,0,2,0,0,0,4,0,54,14,0,2,0,0,['g343'],Trojan
g344,nor,n84,"n10[3], n82",2,0,0,1,5,20,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,['g344'],Not_Trojan
g345,nor,n298,"n126, n289",2,0,0,0,2,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g345'],Not_Trojan
g346,xor,n407,"n8[7], n62",2,0,0,1,4,17,5,2,0,0,0,3,1,0,1,0,0,0,0,0,3,1,0,1,0,0,['g346'],Not_Trojan
g347,or,n25,"n24, n23",2,0,0,0,7,16,13,4,0,5,0,22,2,0,0,0,0,0,5,0,22,2,0,0,0,0,['g347'],Not_Trojan
g348,nor,n234,"n10[0], n209",2,0,0,1,3,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g348'],Not_Trojan
g349,dff,n10[5],"1'b1, 1'b1, n0, n247",4,1,1,1,4,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g349'],Not_Trojan
g350,nor,n490,"n14[5], n488",2,0,0,1,3,12,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,['g350'],Trojan
g351,or,n534,"n558, n502",2,0,0,0,2,5,1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g351'],Trojan
g352,nor,n329,"n135, n307",2,0,0,0,5,3,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g352'],Not_Trojan
g353,not,n504,n7[1],1,0,0,1,2,6,2,-1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,['g353'],Trojan
g354,nor,n208,"n190, n126",2,0,0,0,2,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g354'],Not_Trojan
g355,nor,n408,"n61, n62",2,0,0,0,5,16,5,3,0,0,0,4,1,0,0,0,0,0,0,0,4,1,0,0,0,0,['g355'],Not_Trojan
g356,not,n184,n8[1],1,0,0,1,4,20,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,['g356'],Not_Trojan
g357,not,n174,n12[2],1,0,0,1,4,7,4,2,0,34,0,102,5,0,0,1,0,0,34,0,102,5,0,0,1,0,['g357'],Not_Trojan
g358,dff,n13[0],"n527, n542, n0, n7[0]",4,1,0,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g358'],Trojan
g359,not,n498,n7[12],1,0,0,1,2,6,2,-1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,['g359'],Trojan
g360,or,n415,"n372, n382",2,0,0,0,5,3,8,3,0,37,0,57,4,0,1,2,0,0,37,0,57,4,0,1,2,0,['g360'],Not_Trojan
g361,dff,n6[13],"1'b1, 1'b1, n0, n355",4,1,1,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g361'],Not_Trojan
g362,not,n182,n8[6],1,0,0,1,4,15,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,['g362'],Not_Trojan
g363,not,n503,n7[6],1,0,0,1,2,6,2,-1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,['g363'],Trojan
g364,dff,n13[1],"n526, n541, n0, n574",4,1,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g364'],Trojan
g365,not,n168,n411,1,0,0,0,6,18,4,4,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,['g365'],Not_Trojan
g366,not,n75,n10[10],1,0,0,1,5,23,5,2,0,0,0,28,15,0,1,0,0,0,0,0,28,15,0,1,0,0,['g366'],Not_Trojan
g367,not,n550,n14[5],1,0,0,1,3,9,5,2,0,1,0,54,15,0,2,0,0,0,1,0,54,15,0,2,0,0,['g367'],Trojan
g368,nor,n321,"n126, n306",2,0,0,0,2,2,1,0,0,16,0,17,1,0,0,0,0,0,16,0,17,1,0,0,0,0,['g368'],Not_Trojan
g369,not,n162,n409,1,0,0,0,6,15,4,4,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,['g369'],Not_Trojan
g370,nor,n439,"n7[4], n437",2,0,0,1,2,6,2,11,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,['g370'],Trojan
g371,dff,n14[1],"n558, 1'b1, n0, n581",4,1,1,1,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g371'],Trojan
g372,not,n116,n115,1,0,0,0,7,18,5,4,0,0,0,4,3,0,1,0,0,0,0,0,4,3,0,1,0,0,['g372'],Not_Trojan
g373,not,n83,n82,1,0,0,0,7,21,5,4,0,0,0,70,36,0,1,0,0,0,0,0,70,36,0,1,0,0,['g373'],Not_Trojan
g374,nor,n109,"n73, n107",2,0,0,0,6,20,4,3,0,0,0,22,11,0,1,0,0,0,0,0,22,11,0,1,0,0,['g374'],Not_Trojan
g375,or,n19,"n10[9], n10[8]",2,0,0,1,5,18,15,2,0,7,0,22,2,0,0,0,0,0,7,0,22,2,0,0,0,0,['g375'],Not_Trojan
g376,not,n444,n443,1,0,0,0,4,7,3,15,0,0,0,34,9,0,1,0,0,0,0,0,34,9,0,1,0,0,['g376'],Trojan
g377,not,n183,n5[1],1,0,0,1,4,7,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,['g377'],Not_Trojan
g378,dff,n13[3],"n524, n540, n0, n572",4,1,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g378'],Trojan
g379,nor,n563,"n463, n464",2,0,0,0,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g379'],Trojan
g380,or,n512,"n558, n7[12]",2,0,0,1,2,5,1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g380'],Trojan
g381,nor,n467,"n419, n465",2,0,0,0,3,6,2,30,0,0,0,6,1,0,1,0,0,0,0,0,6,1,0,1,0,0,['g381'],Trojan
g382,buf,n4[16],n4[31],1,0,0,1,5,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g382'],Not_Trojan
g383,nor,n351,"n13[1], n322",2,0,0,1,4,3,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g383'],Not_Trojan
g384,not,n193,n9[5],1,0,0,1,4,13,2,2,0,4,0,21,2,0,0,0,0,0,4,0,21,2,0,0,0,0,['g384'],Not_Trojan
g385,nor,n449,"n428, n447",2,0,0,0,3,6,2,18,0,0,0,30,7,0,1,0,0,0,0,0,30,7,0,1,0,0,['g385'],Trojan
g386,nor,n235,"n9[0], n211",2,0,0,1,4,7,6,2,0,34,0,36,2,0,0,0,0,0,34,0,36,2,0,0,0,0,['g386'],Not_Trojan
g387,nor,n397,"n96, n97",2,0,0,0,6,22,3,3,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,['g387'],Not_Trojan
g388,or,n375,"n387, n5[6]",2,0,0,1,4,6,11,2,0,40,0,57,4,0,1,2,0,0,40,0,57,4,0,1,2,0,['g388'],Not_Trojan
g389,nor,n99,"n10[8], n97",2,0,0,1,5,23,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,['g389'],Not_Trojan
g390,nor,n301,"n261, n283",2,0,0,0,5,5,4,3,0,33,0,35,2,0,0,0,0,0,33,0,35,2,0,0,0,0,['g390'],Not_Trojan
g391,not,n45,n8[2],1,0,0,1,4,21,7,2,0,0,0,48,15,0,1,0,0,0,0,0,48,15,0,1,0,0,['g391'],Not_Trojan
g392,nor,n319,"n129, n307",2,0,0,0,5,3,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g392'],Not_Trojan
g393,nor,n413,"n47, n46",2,0,0,0,5,21,5,3,0,0,0,4,1,0,0,0,0,0,0,0,4,1,0,0,0,0,['g393'],Not_Trojan
g394,xnor,n7[2],"n2[2], n121",2,0,0,1,1,6,2,-1,0,2,0,49,14,0,2,1,0,0,2,0,49,14,0,2,1,0,['g394'],Not_Trojan
g395,nor,n401,"n108, n109",2,0,0,0,6,22,3,3,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,['g395'],Not_Trojan
g396,nor,n27,"n20, n26",2,0,0,0,6,14,11,3,0,3,0,22,2,0,0,0,0,0,3,0,22,2,0,0,0,0,['g396'],Not_Trojan
g397,nor,n249,"n150, n209",2,0,0,0,3,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g397'],Not_Trojan
g398,dff,n8[7],"1'b1, 1'b1, n0, n294",4,1,1,1,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g398'],Not_Trojan
g399,not,n453,n452,1,0,0,0,4,7,3,21,0,0,0,22,6,0,1,0,0,0,0,0,22,6,0,1,0,0,['g399'],Trojan
g400,buf,n4[22],n4[31],1,0,0,1,5,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g400'],Not_Trojan
g401,or,n517,"n558, n7[9]",2,0,0,1,2,5,1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g401'],Trojan
g402,not,n41,n8[4],1,0,0,1,4,18,7,2,0,0,0,28,9,0,1,0,0,0,0,0,28,9,0,1,0,0,['g402'],Not_Trojan
g403,dff,n14[4],"n558, 1'b1, n0, n578",4,1,1,1,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g403'],Trojan
g404,nor,n102,"n10[9], n100",2,0,0,1,5,23,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,['g404'],Not_Trojan
g405,or,n367,"n331, n350",2,0,0,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g405'],Not_Trojan
g406,not,n31,n8[0],1,0,0,1,4,15,20,2,0,44,0,60,6,0,1,2,0,0,44,0,60,6,0,1,2,0,['g406'],Not_Trojan
g407,not,n191,n8[2],1,0,0,1,4,18,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,['g407'],Not_Trojan
g408,nor,n204,"n181, n126",2,0,0,0,2,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g408'],Not_Trojan
g409,nor,n224,"n187, n126",2,0,0,0,2,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g409'],Not_Trojan
g410,not,n160,n407,1,0,0,0,5,16,4,3,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,['g410'],Not_Trojan
g411,nor,n277,"n162, n256",2,0,0,0,7,14,3,5,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,['g411'],Not_Trojan
g412,or,n540,"n558, n505",2,0,0,0,2,5,1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g412'],Trojan
g413,or,n200,"n179, n9[0]",2,0,0,1,4,13,10,2,0,5,0,20,1,0,0,0,0,0,5,0,20,1,0,0,0,0,['g413'],Not_Trojan
g414,nor,n271,"n186, n257",2,0,0,0,5,14,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,['g414'],Not_Trojan
g415,or,n17,"n10[1], n10[0]",2,0,0,1,5,16,13,2,0,5,0,22,2,0,0,0,0,0,5,0,22,2,0,0,0,0,['g415'],Not_Trojan
g416,nor,n97,"n70, n95",2,0,0,0,6,23,4,3,0,0,0,46,23,0,1,0,0,0,0,0,46,23,0,1,0,0,['g416'],Not_Trojan
g417,dff,n10[3],"1'b1, 1'b1, n0, n243",4,1,1,1,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g417'],Not_Trojan
g418,nor,n285,"n279, n275",2,0,0,0,6,14,2,4,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,['g418'],Not_Trojan
g419,not,n128,n3[0],1,0,0,1,1,5,2,-1,0,36,0,75,4,0,0,0,0,0,36,0,75,4,0,0,0,0,['g419'],Not_Trojan
g420,dff,n13[8],"n518, n535, n0, n567",4,1,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g420'],Trojan
g421,nor,n314,"n131, n307",2,0,0,0,5,3,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g421'],Not_Trojan
g422,nor,n431,"n7[1], n559",2,0,0,1,2,6,2,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,['g422'],Trojan
g423,or,n368,"n316, n352",2,0,0,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g423'],Not_Trojan
g424,nor,n257,"n174, n213",2,0,0,0,5,6,3,3,0,32,0,79,3,0,0,1,0,0,32,0,79,3,0,0,1,0,['g424'],Not_Trojan
g425,or,n214,"n173, n12[1]",2,0,0,1,4,8,7,2,0,38,0,56,3,0,0,0,0,0,38,0,56,3,0,0,0,0,['g425'],Not_Trojan
g426,xnor,n4[12],"n384, n6[12]",2,0,0,1,6,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g426'],Not_Trojan
g427,not,n465,n464,1,0,0,0,4,7,3,29,0,0,0,6,2,0,1,0,0,0,0,0,6,2,0,1,0,0,['g427'],Trojan
g428,nor,n339,"n13[13], n322",2,0,0,1,4,3,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g428'],Not_Trojan
g429,or,n514,"n558, n7[13]",2,0,0,1,2,5,1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g429'],Trojan
g430,nor,n90,"n10[5], n88",2,0,0,1,5,23,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,['g430'],Not_Trojan
g431,not,n165,n403,1,0,0,0,7,15,2,4,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,['g431'],Not_Trojan
g432,nor,n458,"n427, n456",2,0,0,0,3,6,2,24,0,0,0,18,4,0,1,0,0,0,0,0,18,4,0,1,0,0,['g432'],Trojan
g433,or,n236,"n12[2], n211",2,0,0,1,4,11,4,2,0,1,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,['g433'],Not_Trojan
g434,nor,n331,"n134, n307",2,0,0,0,5,3,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g434'],Not_Trojan
g435,xnor,n121,"n2[18], n3[2]",2,0,0,1,1,7,3,-1,0,2,0,49,14,0,2,2,0,0,2,0,49,14,0,2,2,0,['g435'],Not_Trojan
g436,nor,n343,"n13[9], n322",2,0,0,1,4,3,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g436'],Not_Trojan
g437,not,n175,n11[0],1,0,0,1,4,5,2,2,0,33,0,58,4,0,0,0,0,0,33,0,58,4,0,0,0,0,['g437'],Not_Trojan
g438,or,n202,"n193, n9[4]",2,0,0,1,4,12,9,2,0,4,0,20,1,0,0,0,0,0,4,0,20,1,0,0,0,0,['g438'],Not_Trojan
g439,not,n438,n437,1,0,0,0,4,7,3,11,0,0,0,42,11,0,1,0,0,0,0,0,42,11,0,1,0,0,['g439'],Trojan
g440,xor,n7[14],"n2[30], n2[14]",2,0,0,1,1,6,2,-1,0,2,0,4,2,0,2,0,0,0,2,0,4,2,0,2,0,0,['g440'],Not_Trojan
g441,nor,n346,"n13[6], n322",2,0,0,1,4,3,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g441'],Not_Trojan
g442,not,n166,n397,1,0,0,0,7,21,2,4,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,['g442'],Not_Trojan
g443,nor,n579,"n484, n485",2,0,0,0,4,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g443'],Trojan
g444,dff,n6[5],"1'b1, 1'b1, n0, n371",4,1,1,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g444'],Not_Trojan
g445,or,n414,"n21, n29",2,0,0,0,6,11,8,3,0,2,0,20,2,0,0,0,0,0,2,0,20,2,0,0,0,0,['g445'],Not_Trojan
g446,nor,n345,"n13[7], n322",2,0,0,1,4,3,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g446'],Not_Trojan
g447,not,n39,n8[6],1,0,0,1,4,18,7,2,0,0,0,8,3,0,1,0,0,0,0,0,8,3,0,1,0,0,['g447'],Not_Trojan
g448,dff,n12[0],"1'b1, 1'b1, n0, n363",4,1,1,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g448'],Not_Trojan
g449,nor,n290,"n238, n264",2,0,0,0,6,10,7,4,0,2,0,20,1,0,0,0,0,0,2,0,20,1,0,0,0,0,['g449'],Not_Trojan
g450,or,n238,"n202, n199",2,0,0,0,5,11,8,3,0,3,0,20,1,0,0,0,0,0,3,0,20,1,0,0,0,0,['g450'],Not_Trojan
g451,nor,n311,"n215, n309",2,0,0,0,5,6,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,['g451'],Not_Trojan
g452,nor,n212,"n12[0], n12[1]",2,0,0,1,4,8,5,2,0,36,0,104,5,0,0,1,0,0,36,0,104,5,0,0,1,0,['g452'],Not_Trojan
g453,dff,n8[3],"1'b1, 1'b1, n0, n298",4,1,1,1,3,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g453'],Not_Trojan
g454,not,n480,n479,1,0,0,0,5,16,3,4,0,0,0,18,5,0,1,0,0,0,0,0,18,5,0,1,0,0,['g454'],Trojan
g455,nor,n275,"n160, n256",2,0,0,0,6,15,3,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,['g455'],Not_Trojan
g456,not,n134,n13[2],1,0,0,1,4,4,3,2,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,['g456'],Not_Trojan
g457,xnor,n7[5],"n2[21], n124",2,0,0,1,1,6,2,-1,0,2,0,40,11,0,1,1,0,0,2,0,40,11,0,1,1,0,['g457'],Not_Trojan
g458,not,n433,n432,1,0,0,0,4,7,3,7,0,0,0,47,13,0,2,0,0,0,0,0,47,13,0,2,0,0,['g458'],Trojan
g459,or,n542,"n558, n495",2,0,0,0,2,5,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g459'],Trojan
g460,or,n516,"n558, n7[10]",2,0,0,1,2,5,1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g460'],Trojan
g461,nor,n93,"n10[6], n91",2,0,0,1,5,23,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,['g461'],Not_Trojan
g462,not,n65,n10[3],1,0,0,1,5,21,5,2,0,0,0,70,36,0,1,0,0,0,0,0,70,36,0,1,0,0,['g462'],Not_Trojan
g463,buf,n4[17],n4[31],1,0,0,1,5,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g463'],Not_Trojan
g464,xor,n405,"n10[15], n118",2,0,0,1,5,16,3,2,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,['g464'],Not_Trojan
g465,not,n185,n5[0],1,0,0,1,4,8,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,['g465'],Not_Trojan
g466,xnor,n125,"n2[6], n3[6]",2,0,0,1,1,7,3,-1,0,2,0,36,10,0,1,2,0,0,2,0,36,10,0,1,2,0,['g466'],Not_Trojan
g467,nor,n369,"n126, n335",2,0,0,0,2,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g467'],Not_Trojan
g468,nor,n363,"n126, n336",2,0,0,0,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g468'],Not_Trojan
g469,nor,n226,"n126, n127",2,0,0,0,2,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g469'],Not_Trojan
g470,nor,n488,"n473, n486",2,0,0,0,4,12,2,3,0,0,0,10,2,0,1,0,0,0,0,0,10,2,0,1,0,0,['g470'],Trojan
g471,nor,n210,"n173, n172",2,0,0,0,5,9,5,3,0,37,0,63,4,0,0,0,0,0,37,0,63,4,0,0,0,0,['g471'],Not_Trojan
g472,not,n54,n53,1,0,0,0,6,18,7,4,0,0,0,28,9,0,1,0,0,0,0,0,28,9,0,1,0,0,['g472'],Not_Trojan
g473,nor,n392,"n81, n82",2,0,0,0,6,19,3,3,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,['g473'],Not_Trojan
g474,not,n173,n12[0],1,0,0,1,4,7,4,2,0,75,0,122,8,0,0,0,0,0,75,0,122,8,0,0,0,0,['g474'],Not_Trojan
g475,nor,n227,"n132, n126",2,0,0,0,2,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g475'],Not_Trojan
g476,nor,n229,"n178, n126",2,0,0,0,2,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g476'],Not_Trojan
g477,nor,n451,"n7[8], n449",2,0,0,1,2,6,2,19,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,['g477'],Trojan
g478,nor,n248,"n157, n209",2,0,0,0,3,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g478'],Not_Trojan
g479,buf,n4[21],n4[31],1,0,0,1,5,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g479'],Not_Trojan
g480,or,n521,"n558, n7[7]",2,0,0,1,2,5,1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g480'],Trojan
g481,or,n373,"n390, n5[0]",2,0,0,1,4,7,12,2,0,41,0,57,4,0,1,2,0,0,41,0,57,4,0,1,2,0,['g481'],Not_Trojan
g482,or,n554,"n548, n550",2,0,0,0,4,8,4,3,0,1,0,54,14,0,2,0,0,0,1,0,54,14,0,2,0,0,['g482'],Trojan
g483,nor,n349,"n13[3], n322",2,0,0,1,4,3,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g483'],Not_Trojan
g484,nor,n268,"n182, n257",2,0,0,0,5,14,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,['g484'],Not_Trojan
g485,not,n322,n321,1,0,0,0,3,4,3,1,0,16,0,16,1,0,0,0,0,0,16,0,16,1,0,0,0,0,['g485'],Not_Trojan
g486,xnor,n7[4],"n2[20], n122",2,0,0,1,1,6,2,-1,0,2,0,44,12,0,1,1,0,0,2,0,44,12,0,1,1,0,['g486'],Not_Trojan
g487,not,n156,n400,1,0,0,0,7,21,2,4,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,['g487'],Not_Trojan
g488,nor,n393,"n84, n85",2,0,0,0,6,19,3,3,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,['g488'],Not_Trojan
g489,nor,n96,"n10[7], n94",2,0,0,1,5,23,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,['g489'],Not_Trojan
g490,xnor,n4[0],"n384, n6[0]",2,0,0,1,6,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g490'],Not_Trojan
g491,not,n151,n404,1,0,0,0,7,15,2,4,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,['g491'],Not_Trojan
g492,or,n380,"n375, n379",2,0,0,0,5,5,10,3,0,39,0,57,4,0,1,2,0,0,39,0,57,4,0,1,2,0,['g492'],Not_Trojan
g493,nor,n250,"n170, n209",2,0,0,0,3,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g493'],Not_Trojan
g494,nor,n576,"n493, n494",2,0,0,0,4,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g494'],Trojan
g495,not,n213,n212,1,0,0,0,5,7,4,3,0,34,0,100,5,0,0,1,0,0,34,0,100,5,0,0,1,0,['g495'],Not_Trojan
g496,not,n43,n8[1],1,0,0,1,4,22,7,2,0,0,0,58,18,0,1,0,0,0,0,0,58,18,0,1,0,0,['g496'],Not_Trojan
g497,dff,n9[1],"1'b1, 1'b1, n0, n223",4,1,1,1,3,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g497'],Not_Trojan
g498,not,n462,n461,1,0,0,0,4,7,3,27,0,0,0,10,3,0,1,0,0,0,0,0,10,3,0,1,0,0,['g498'],Trojan
g499,nor,n56,"n41, n54",2,0,0,0,5,17,6,3,0,0,0,28,8,0,1,0,0,0,0,0,28,8,0,1,0,0,['g499'],Not_Trojan
g500,not,n164,n395,1,0,0,0,7,21,2,4,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,['g500'],Not_Trojan
g501,not,n139,n13[1],1,0,0,1,4,4,3,2,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,['g501'],Not_Trojan
